_r,recno,Visit,ID,Target,File,Fiber,Plate,MJD,Tel,Survey,Field,Prog,Loc,RAJ2000,DEJ2000,GLON,GLAT,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,Ap1T1,Ap1T2,SNR,SFlag,Date,JD,BC,VType,RV,e_RV,VHelio,VLSR,VGSR,Chi2,Teff,[Fe/H],logg,[a/Fe],[C/Fe],synFile,EType,RV1,e_RV1,Vhelio1,RVRels,e_RVRels,HRVs,RVRel,e_RVRel,HRV,Ap2T1,Ap2T2,Ap2T3,EFlag,Hmin,Hmax,JKmin,JKmax,AName,r_Hmag,Mmag,e_Mmag,T2mag,e_T2mag,DDO51,e_DDO51,3.6mag,e_3.6mag,4.5mag,e_4.5mag,5.8mag,e_5.8mag,8.0mag,e_8.0mag,4.5magW,e_4.5magW,4.5magT,e_4.5magT,AkT,n_AkT,Ak,E(B-V),Giant,Star,pmRA_1,pmDE,r_pm,dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra_2,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,Separation
0.399514,345846,apogee.apo25m.s.r12.9533.58058.75,2M05355690-0545191,apo25m.5249.ORIONA-B.2M05355690-0545191,apVisit-r12-9533-58058-075.fits,75,"        9533",58058,apo25m,apogee2-manga,ORIONA-B,yso,5249,83.987092,-5.755309,209.4368832602,-19.3993958067,12.572,0.024,11.446,0.031,10.823,0.021,0,0,71.93,0,2017-11-01T08:45:49,2458058.888,18.088345,4,9.25,0.03313,27.34,14.31,-87.67,3.04,3600.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,9.741,0.037,27.824,9.293,0.034206,27.381,9.252,0.033133,27.341,0,0,-2147483616,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.354,0.021,,,0.846,SFD,1.875,2.801,-1,1,0.0,0.0,None,0.3995359255644446,1636042515805110273,Gaia EDR3 3017199755050720384,3017199755050720384,1361969204,2016.0,83.9870938368677,0.30766544,-5.755332741810977,0.25883582,3.9777703691390345,0.45560417,8.73076,5.7263665,3.087054140913024,0.4089473,-4.823004546893195,0.32988307,0.10242296,-0.16163829,0.03443664,-0.0813184,-0.14907855,-0.005005804,-0.28216448,0.06875582,0.18667309,-0.10230507,422,0,422,0,142.76791,34836.664,3.8247356,928.5348,31,false,1.2494473,,,,,,,,48,20,0.57087517,49,26,0,0.1199142,46.626923,0,0,8.901846,0.16682316,0.230098,0.21417932,0.5300113,172.86998,-12.212496,-0.17372304,-42.617706,false,417,5763.665357375593,36.783474,156.69171,16.28562,47,1055.256831194473,23.427032,45.04441,17.780148,48,9185.777982620375,88.07966,104.28944,14.840106,0,2,0,2,0,1.7768267,2.9400415,1.4945278,1.4455137,,,0,,,,209.43687924905936,-19.39944701665465,83.15262627163334,-29.05180307498354,0.08572338119803166
0.074139,340946,apogee.apo25m.s.r12.9533.58058.197,2M05345955-0524002,apo25m.5249.ORIONA-B.2M05345955-0524002,apVisit-r12-9533-58058-197.fits,197,"        9533",58058,apo25m,apogee2-manga,ORIONA-B,yso,5249,83.748159,-5.400061,208.9869325156,-19.451246365,12.478,0.023,11.695,0.032,11.358,0.021,0,0,61.21,0,2017-11-01T08:45:49,2458058.888,18.066235,4,9.26,0.03443,27.33,14.29,-86.23,3.68,3400.0,0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,9.021,0.043,27.082,8.696,0.037018,26.762,9.263,0.034428,27.329,0,0,-2147483616,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,9.63,SFD,,31.887,-1,1,0.0,0.0,None,0.0741186940671767,1636042515805110273,Gaia EDR3 3017363857172491008,3017363857172491008,1689327167,2016.0,83.7481797008779,0.03940311,-5.4000624733144456,0.03356226,2.489519056189677,0.06310555,39.450077,3.092335,3.0615386636222333,0.054854583,0.43533526648573545,0.04255013,0.12735611,-0.12481528,-0.06735877,-0.015584383,-0.09687649,0.013419518,-0.287462,0.31010303,0.15200216,-0.0083382875,408,0,407,1,-1.0403147,935.60516,0.36613318,17.660254,95,false,,1.2455386,0.010822487,0.04827927,-0.048275,-0.15496977,-0.1656158,0.15288644,47,20,0.07768739,52,29,0,0.09555821,153.8831,0,0,0.96267015,0.23095192,0.23594621,0.19831741,0.6067285,179.20323,-17.081951,3.5458632,-43.28628,false,389,10216.545596336024,58.005928,176.12933,15.664106,48,5309.4993312317565,515.1699,10.306307,16.025908,47,15537.421823672506,512.07635,30.342003,14.269448,0,4,1,1,0,2.040506,1.7564592,0.36180115,1.3946581,,,0,,,,208.98691659069138,-19.451271131362837,82.90110470811214,-28.68541356547282,0.07438176089103787
0.193817,341997,apogee.apo25m.s.r12.9533.58058.202,2M05351112-0534596,apo25m.5249.ORIONA-B.2M05351112-0534596,apVisit-r12-9533-58058-202.fits,202,"        9533",58058,apo25m,apogee2-manga,ORIONA-B,yso,5249,83.796351,-5.583228,209.1832356738,-19.4912228881,11.948,0.023,11.089,0.03,10.767,0.018,0,0,83.6,0,2017-11-01T08:45:49,2458058.888,18.04944,4,9.31,0.05156,27.36,14.32,-86.8,4.84,3400.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,10.612,0.078,28.655,9.626,0.058311,27.676,9.309,0.051556,27.358,0,0,-2147483616,1,,,,,none,2MASS,,,,,,,,,,,,,,,10.515,0.058,10.515,0.058,0.481,RJCE_WISE,0.481,5.607,-1,1,0.0,0.0,None,0.19382865406550887,1636042515805110273,Gaia EDR3 3017252806486631552,3017252806486631552,1349696528,2016.0,83.79637140454048,0.049633812,-5.583242548397223,0.042503025,2.515173647935127,0.07992067,31.470877,0.8878613,0.8331959865566123,0.060934857,-0.3067281086989582,0.05173656,0.13949591,-0.28364065,-0.107383996,-0.17333741,-0.16288437,-0.018429633,-0.41508368,0.17502287,0.32367775,-0.10528899,415,0,414,1,0.35716048,1878.991,0.5233469,48.595848,95,false,,1.1918689,0.013030275,0.026893731,-0.18615605,-0.062195506,-0.16485305,0.1636543,47,19,0.085871994,50,29,0,0.036742188,1.0598364,0,0,1.0117089,0.22511066,0.22137353,0.22337636,0.52615654,179.94748,-9.742703,-0.39836067,-43.76462,false,405,12065.749331735662,20.64328,584.488,15.483481,44,1731.2522598438372,46.5696,37.17559,17.242641,44,17798.714180955,122.67599,145.08719,14.121924,0,3,0,3,0,1.6186285,3.120717,1.75916,1.361557,,,0,,,,209.18323195307954,-19.4912536385174,82.94547954356857,-28.87073317046458,0.08993230501631926
0.685953,340635,apogee.apo25m.s.r12.9533.58060.59,2M05345626-0604173,apo25m.5249.ORIONA-B.2M05345626-0604173,apVisit-r12-9533-58060-059.fits,59,"        9533",58060,apo25m,apogee2-manga,ORIONA-B,yso,5249,83.734444,-6.071499,209.6166789867,-19.7660492019,12.622,0.022,11.903,0.033,11.726,0.023,0,0,57.62,4,2017-11-03T08:03:55,2458060.865,17.320339,4,9.38,0.05125,26.7,13.66,-88.66,3.48,4000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,11.026,0.052,28.34,10.461,0.049005,27.781,9.383,0.051248,26.704,0,0,-2147483616,1,,,,,none,2MASS,,,,,,,,,,,,,,,11.576,0.023,,,0.153,SFD,0.254,0.506,-1,1,3.5,-1.7,URAT,0.6859498671834189,1636042515805110273,Gaia EDR3 3017163849124195840,3017163849124195840,456886778,2016.0,83.73445481058037,0.018150426,-6.071497127527378,0.015731765,2.610141301071597,0.024343137,107.222885,1.1404005,1.0793309811462855,0.023468874,0.36818207688999466,0.019292736,0.1533391,0.074296534,-0.09029151,-0.013453151,-0.1089118,-0.0074997433,-0.41861805,0.13768025,0.16788779,0.088067934,479,0,478,1,0.13295342,480.40353,0.0,0.0,31,false,1.3312155,,,,,,,,56,22,0.032944765,57,30,0,0.039796807,17.733582,0,0,1.0036201,0.09504761,0.31313977,0.056155946,0.45567188,-167.59135,-21.318151,7.425751,-42.841637,false,474,17012.748158895087,56.602215,300.56683,15.110431,54,4555.632460476524,72.044,63.23403,16.192171,54,18626.783374455168,169.58408,109.83804,14.072551,0,3,0,1,0,1.3626497,2.1196203,1.0817404,1.03788,,,0,,,,209.61665526427868,-19.766080581805795,82.84742826730218,-29.355344853020018,0.03928247886265426
0.449691,345289,apogee.apo25m.s.r12.7221.56607.125,2M05354669-0549262,apo25m.4611.ORIONA.2M05354669-0549262,apVisit-r12-7221-56607-125.fits,125,"        7221",56607,apo25m,apogee,ORIONA,apogee,4611,83.944558,-5.823968,209.4816894696,-19.4680939959,11.559,0.022,10.792,0.03,10.431,0.019,-2147352576,-2147475456,102.78,4,2013-11-11T08:09:21,2456607.863,14.525415,3,9.47,0.02428,24.0,10.96,-91.12,4.43,4000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,9.63,0.029,24.15,9.47,0.024437,23.996,9.472,0.024284,23.997,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.709,0.022,,,0.553,SFD,0.948,1.83,-1,1,6.6,-11.7,UCAC-4,0.4496995324842445,1636042515805110273,Gaia EDR3 3017197143710617856,3017197143710617856,850376241,2016.0,83.9445582976085,0.012297793,-5.8239769621071265,0.011329887,2.5227356661166467,0.01763839,143.02527,1.3502048,1.1714309359181938,0.016478406,-0.6714182571994245,0.013848421,0.05472743,-0.026372978,-0.0708406,-0.013310398,-0.21508063,0.019637577,-0.39839023,-0.02385673,0.13473046,-0.028235633,402,0,402,0,3.6855807,490.04715,0.043178942,1.1526788,31,false,1.3955175,,,,,,,,47,22,0.022831352,51,28,0,0.072776616,170.72838,0,0,1.1327322,0.107354075,0.2155655,0.14296871,0.5318101,-158.53827,-12.471927,-5.562232,-43.61189,false,388,53133.298800890894,191.05309,278.1075,13.87395,48,19238.07638466451,329.3037,58.420467,14.628139,47,51316.541662359516,368.17404,139.38121,12.972252,0,3,0,3,0,1.3278795,1.6558867,0.75418854,0.9016981,,,0,,,,209.48167079271917,-19.468139844776132,83.1004982424564,-29.118343784091856,0.03228118675027652
0.109241,341383,apogee.apo25m.s.r12.7220.56606.190,2M05350476-0517421,apo25m.4611.ORIONA.2M05350476-0517421,apVisit-r12-7220-56606-190.fits,190,"        7220",56606,apo25m,apogee,ORIONA,apogee,4611,83.769842,-5.295048,208.898003825,-19.3844663028,11.525,0.024,10.099,0.031,9.339,0.021,-2147352576,-2147475456,134.85,0,2013-11-10T08:39:57,2456606.884,14.86026,3,9.49,0.03705,24.35,11.31,-88.97,5.84,4000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,9.968,0.039,24.822,9.42,0.038445,24.28,9.485,0.037055,24.345,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,7.699,0.025,,,,none,2.157,25.345,-1,1,,,none,0.10919702749116487,1636042515805110273,Gaia EDR3 3209520625265431296,3209520625265431296,118588715,2016.0,83.76987071292687,0.24376369,-5.295082607645118,0.21374422,0.4090208793539575,0.3592089,1.1386713,2.4571605,2.1387044949951086,0.31001323,-1.2097856153733877,0.2412185,0.19415842,0.13273022,-0.21889696,-0.13541745,0.070079416,-0.1182173,-0.47343656,0.15664405,0.049653668,0.041690692,352,0,337,15,22.8296,22132.562,2.5702775,632.23615,95,false,,0.9275694,0.059459902,0.06780297,0.04389193,-0.09455525,-0.24235283,0.08374243,40,18,0.43830988,51,35,0,0.3469429,84.58554,95,6,2.0065413,0.11271687,0.2379602,0.11858161,0.51967096,111.75324,-14.43506,15.586381,44.674244,false,352,9180.226234363192,121.93657,75.286896,15.780233,40,5795.825680449234,552.7905,10.484669,15.930754,38,22158.64993503539,641.7144,34.53039,13.884037,0,40,0,38,0,3.0450747,2.0467167,0.15052032,1.8961964,,,0,,,,208.89802301620742,-19.38449906784841,82.93157344628514,-28.581625200522566,0.16160351490578792
0.10028,344136,apogee.apo25m.s.r12.7221.56607.38,2M05353048-0528305,apo25m.4611.ORIONA.2M05353048-0528305,apVisit-r12-7221-56607-038.fits,38,"        7221",56607,apo25m,apogee,ORIONA,apogee,4611,83.877038,-5.475153,209.1194493855,-19.3707580969,12.274,0.026,11.354,0.034,10.977,0.023,-2147352576,-2147475456,65.85,512,2013-11-11T08:09:21,2456607.863,14.552081,3,9.56,0.03462,24.11,11.08,-89.91,4.14,4000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,10.139,0.038,24.686,9.598,0.034955,24.15,9.562,0.034619,24.114,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.217,0.021,9.217,0.021,1.916,RJCE_WISE,1.916,25.312,-1,1,3.1,-10.2,URAT1,0.10030590499594658,1636042515805110273,Gaia EDR3 3017359596564784128,3017359596564784128,752581724,2016.0,83.87703894101226,0.031865682,-5.475183885906444,0.02886296,2.4918013541922486,0.05125692,48.61395,0.2723314,0.2516473827016006,0.04142216,-0.10410565026047049,0.035132367,0.18985005,-0.17790285,-0.21933974,-0.068664536,-0.21410826,-0.047325432,-0.36507532,0.34655452,0.14356613,-0.04565772,403,0,401,2,0.11878243,962.9085,0.2898188,17.50481,95,false,,1.2920347,0.008764434,-0.071570285,-0.1627671,-0.08955061,-0.1584143,0.17148611,46,21,0.05999824,51,30,0,0.016793823,41.43091,1,0,1.0033841,0.15040264,0.2517527,0.217786,0.6330705,-176.81892,-24.849722,-2.965426,-43.00459,false,384,15760.910937596904,55.477867,284.09366,15.193414,47,6219.955846735719,370.6517,16.781134,15.854074,47,21233.097809572548,344.20715,61.686974,13.930362,0,0,0,1,0,1.7418443,1.9237118,0.6606598,1.263052,,,0,,,,209.1194517319233,-19.37081363189218,83.04302445993741,-28.766716647169645,0.11124038792665143
0.632974,340587,apogee.apo25m.s.r12.9533.58058.92,2M05345563-0601036,apo25m.5249.ORIONA-B.2M05345563-0601036,apVisit-r12-9533-58058-092.fits,92,"        9533",58058,apo25m,apogee2-manga,ORIONA-B,yso,5249,83.731815,-6.01768,209.5643401175,-19.7442106481,12.472,0.022,11.815,0.032,11.572,0.021,0,0,49.76,4,2017-11-01T08:45:49,2458058.888,17.941244,4,9.57,0.09833,27.51,14.46,-87.7,3.03,3600.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,11.854,0.172,29.789,14.735,0.11674,32.677,9.569,0.098325,27.51,0,0,-2147483616,1,,,,,none,2MASS,,,,,,,,,,,,,,,11.421,0.023,,,0.195,SFD,0.316,0.645,-1,1,-6.4,4.6,UCAC-4,0.6329895862237862,1636042515805110273,Gaia EDR3 3017187797861831808,3017187797861831808,111600406,2016.0,83.7318315208141,0.020640193,-6.017697882361544,0.01834702,2.5532184946613725,0.027907144,91.489784,1.0815815,0.9627003261917226,0.026485842,0.49297722399964533,0.023349313,0.22343485,-0.010439341,-0.24378468,-0.16974169,-0.1633465,-0.1485091,-0.5090045,0.12897626,0.25492138,0.09600313,454,0,453,1,1.4053475,499.00568,0.0,1.8990053E-15,31,true,1.2886512,,,,,,,,53,23,0.03862068,53,29,0,0.033218488,174.90697,0,0,1.0465593,0.12895496,0.2690294,0.04468175,0.4691098,-160.31293,-17.037075,-5.641112,-42.33067,false,443,14905.676311464036,17.958282,830.0168,15.253987,49,3103.4786514105795,32.543278,95.36466,16.608921,47,18176.927101120556,54.923866,330.9477,14.099094,1,2,0,0,0,1.4276713,2.5098267,1.3549337,1.1548929,,,0,,,,209.56433785321494,-19.744245882819854,82.84751312631919,-29.301482448249335,0.08742268052061893
0.084398,343515,apogee.apo25m.s.r12.7221.56607.206,2M05352376-0518398,apo25m.4611.ORIONA.2M05352376-0518398,apVisit-r12-7221-56607-206.fits,206,"        7221",56607,apo25m,apogee,ORIONA,apogee,4611,83.849004,-5.311082,208.9509824309,-19.3214450204,12.599,0.032,11.596,0.038,11.04,0.029,-2147352576,-2147475456,79.7,0,2013-11-11T08:09:21,2456607.863,14.566043,3,9.61,0.04933,24.17,11.15,-89.35,3.85,3800.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,9.609,0.058,24.17,9.595,0.049527,24.161,9.609,0.049327,24.175,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,,none,,46.514,-1,1,,,none,0.08439694293777994,1636042515805110273,Gaia EDR3 3017366090553945856,3017366090553945856,527040066,2016.0,83.84899928140143,0.04437279,-5.311081887388083,0.04058125,2.38023190079699,0.066771016,35.647682,1.6761771,0.624139572283019,0.059187915,1.5556412375876045,0.05023733,0.19898012,-0.12635076,-0.09731986,-0.0017928976,-0.22576463,0.008420484,-0.30611193,0.2387936,0.09851389,0.085166454,440,0,436,4,-0.80521345,728.6125,0.3594789,9.06348,95,false,,1.236417,0.012191708,-0.050428063,-0.16882704,-0.027973134,-0.17930976,0.12056168,51,22,0.0839807,53,28,0,0.10795038,102.322784,0,0,0.9719005,0.1802292,0.2508705,0.18842608,0.6131173,-162.2681,-22.584398,-5.403894,-43.29556,false,427,5243.2619900417585,36.70878,142.83401,16.388363,48,2278.2508368351637,206.29768,11.043511,16.944538,50,9229.944616900428,232.51537,39.696064,14.834898,1,1,1,1,0,2.1948543,2.1096401,0.55617523,1.5534649,,,0,,,,208.950952757795,-19.321491731844183,83.02030858798932,-28.60145439786788,0.016918884398127252
0.597663,343965,apogee.apo25m.s.r12.7221.56607.134,2M05352831-0559132,apo25m.4611.ORIONA.2M05352831-0559132,apVisit-r12-7221-56607-134.fits,134,"        7221",56607,apo25m,apogee,ORIONA,apogee,4611,83.86799,-5.987026,209.5998827169,-19.6094497579,12.317,0.021,11.517,0.036,11.093,0.02,-2147352576,-2147475456,64.92,0,2013-11-11T08:09:21,2456607.863,14.46566,3,9.65,0.03705,24.12,11.08,-91.29,2.84,3400.0,0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,10.244,0.035,24.704,9.558,0.031633,24.023,9.64,0.028641,24.106,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,10.226,0.02,,,0.33,SFD,1.139,1.093,-1,1,9.7,-2.2,URAT1,0.5976721965543318,1636042515805110273,Gaia EDR3 3017186629631431808,3017186629631431808,502438579,2016.0,83.86802158059055,0.033200737,-5.987032655741157,0.028932419,2.581329659273862,0.0451747,57.141045,1.7193866,1.5477996335906026,0.041185062,0.7487365906962472,0.03525006,0.07090307,0.065629266,-0.0902362,-0.0016534033,-0.17986333,0.010370027,-0.4113133,0.16440557,0.21509874,-0.03835181,392,0,391,1,3.3540366,911.7492,0.2981479,17.67045,95,false,,1.3029933,0.009045877,-0.14447269,-0.08975381,0.07437853,0.03748289,0.107929856,46,22,0.057406403,54,54,0,0.0095532015,45.98761,0,0,1.1223744,0.11607766,0.2318618,0.06026332,0.49768648,-112.311874,-12.499416,-26.999786,-42.980827,false,380,13247.476197412125,47.263977,280.28696,15.382034,50,3569.141549849,121.45593,29.386309,16.457132,46,15718.701758484302,96.3906,163.07297,14.256854,0,2,1,0,0,1.4559636,2.2002783,1.075098,1.1251802,,,0,,,,209.59987680245973,-19.609466606531413,83.00435322650249,-29.277526004067596,0.11558088115350078
0.47747,344142,apogee.apo25m.s.r12.9533.58058.74,2M05353057-0551554,apo25m.5249.ORIONA-B.2M05353057-0551554,apVisit-r12-9533-58058-074.fits,74,"        9533",58058,apo25m,apogee2-manga,ORIONA-B,yso,5249,83.877401,-5.865397,209.4890439136,-19.5463985649,12.456,0.034,11.481,0.041,10.92,0.03,0,0,63.89,0,2017-11-01T08:45:49,2458058.888,18.02573,3,9.65,0.07657,27.67,14.64,-87.42,3.02,3400.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,10.682,0.105,28.702,10.085,0.073232,28.111,9.704,0.070198,27.729,0,0,-2147483616,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.143,0.025,,,,none,2.1,1.607,-1,1,0.0,0.0,None,0.4774621304118228,1636042515805110273,Gaia EDR3 3017191474353799296,3017191474353799296,1110008918,2016.0,83.87740044519292,0.20756683,-5.865389037788886,0.18453914,3.079033363951198,0.3126172,9.849213,1.4894067,1.4582946829503438,0.2870667,0.3028348457460534,0.23766202,0.14497906,-0.065518655,0.02497751,-0.13695976,0.043871183,-0.023824671,-0.2502943,0.06764802,0.13917725,-0.10631378,382,0,381,1,66.204834,11111.579,2.4209688,278.32312,95,false,,1.2172428,0.05657525,0.05780138,-0.2851555,0.02427803,-0.15665089,0.16273211,44,21,0.40159005,54,30,0,0.05461006,74.44312,6,0,4.2191205,0.31613043,0.19994971,0.14269735,0.62269115,169.36049,-16.790289,14.071004,-42.86399,false,377,3701.7754003908085,11.830346,312.9051,16.766342,49,505.3770705749562,30.736023,16.442501,18.579504,50,6638.847407854154,39.247528,169.15326,15.192664,0,3,0,4,0,1.9299455,3.3868399,1.8131618,1.573678,,,0,,,,209.48900886579307,-19.546437510343665,83.02180929007017,-29.156480217994638,0.028732736946009873
0.272677,338194,apogee.apo25m.s.r12.7220.56606.28,2M05341447-0528168,apo25m.4611.ORIONA.2M05341447-0528168,apVisit-r12-7220-56606-028.fits,28,"        7220",56606,apo25m,apogee,ORIONA,apogee,4611,83.560299,-5.471334,208.9646308836,-19.6502762703,10.397,0.023,9.888,0.032,9.76,0.02,-2147352576,-2147475456,131.95,512,2013-11-10T08:39:57,2456606.884,14.741059,5,9.66,0.01734,24.4,11.35,-88.98,5.7,5250.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,9.533,0.03,24.268,9.656,0.01734,24.397,9.844,0.019598,24.585,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.745,0.023,9.745,0.023,0.085,RJCE_WISE,0.085,2.688,-1,1,7.0,0.7,URAT1,0.272657478771453,1636042515805110273,Gaia EDR3 3209422249035572736,3209422249035572736,502430271,2016.0,83.56031920789451,0.0132595785,-5.4713327836292605,0.011342299,2.579245668699531,0.018864589,136.7242,1.4431359,1.217377108622825,0.017130889,0.775005759912924,0.0136237,0.06392855,-0.18455859,-0.12400318,-0.06612025,-0.20678852,-0.014467317,-0.4507235,0.16052023,0.21138325,-0.081306,432,432,429,3,7.1410465,1368.0776,0.12323499,25.030447,31,true,1.4946469,,,,,,,,49,20,0.023981242,49,28,0,0.0076114745,93.98225,25,0,1.2541416,,,,,,,,,false,427,332689.64223082055,221.66124,1500.8923,11.882269,47,160110.2456197762,379.81836,421.54425,12.327495,48,260474.94274931028,492.34573,529.0488,11.208481,0,47,0,48,0,1.2641969,1.1190138,0.44522572,0.6737881,24.7134,3.1368802,4,4500.0,3.0,0.0,208.96461236826477,-19.650300176270363,82.68405633796858,-28.74721896085636,0.07254925310302342
0.122181,342129,apogee.apo25m.s.r12.7220.56606.170,2M05351270-0516135,apo25m.4611.ORIONA.2M05351270-0516135,apVisit-r12-7220-56606-170.fits,170,"        7220",56606,apo25m,apogee,ORIONA,apogee,4611,83.802952,-5.270424,208.8905603746,-19.3439199304,12.623,0.021,11.753,0.03,11.394,0.018,-2147352576,-2147475456,58.47,0,2013-11-10T08:39:57,2456606.884,14.878543,3,9.66,0.0396,24.54,11.51,-88.78,3.02,3400.0,0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,9.439,0.046,24.312,9.638,0.040225,24.517,9.659,0.039597,24.538,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,10.46,SFD,,34.637,-1,1,9.6,11.3,URAT1,0.12220924853654601,1636042515805110273,Gaia EDR3 3017367190065573760,3017367190065573760,306090680,2016.0,83.8029768271749,0.3007496,-5.270391629145473,0.25491804,2.1679385456522873,0.41688845,5.2002845,3.0701282,3.0593643495538174,0.39705214,0.25686067180806205,0.31202093,0.15814307,0.011747343,-0.16368198,-0.048536018,-0.119587876,-0.037413787,-0.3953289,0.21586314,0.15918088,0.03423588,452,0,452,0,133.40092,41945.95,3.8206217,1385.6199,95,false,,1.3032885,0.074903384,0.081211135,-0.082236655,-0.050516326,-0.19277312,0.12439239,52,22,0.55819917,54,32,0,0.16267473,2.512117,14,0,7.931789,0.068440445,0.27633762,0.10332072,0.5100791,169.39153,-16.692604,1.992432,-42.854984,false,437,6574.506141310663,28.940351,227.17438,16.14271,45,1162.502197778776,24.685894,47.09176,17.675058,51,10617.022180548056,73.3551,144.7346,14.682889,0,45,0,46,0,1.7916973,2.9921694,1.5323486,1.4598207,,,0,,,,208.89051437684057,-19.343925837644225,82.97044273335416,-28.558579963465053,0.14663361721021845
