,star_s,star_b,cross_point_x,cross_point_y,TBL_S,TBL_B,vel_mod_s,vel_mod_b,angle,parallax_s,parallax_err_s,parallax_b,parallax_err_b,ruwe_s,ruwe_b,star_score,star_score_ID
5618,751,806,-0.0037697179580053,-0.0050375012167926,243786.46063659847,271028.9560189396,2.5770793481573837,3.2375966531350264,1.2350452818920896,2.54,0.048545804,2.59,0.056414876,1.0696125,1.0863014,1.3970933193062656,751.0
5634,751,1075,-0.0013240926016492,-0.0049196813317996,156077.07047167345,174564.4515963174,2.5770793481573837,2.891456911414077,1.1381333729282517,2.54,0.048545804,2.46,0.066933274,1.0696125,0.75244933,1.3970933193062656,751.0
5620,751,866,-2.341146576616618e-06,-0.0048560049375305,108674.05603500782,99839.90519328382,2.5770793481573837,4.230005488697675,1.0817280437321664,2.54,0.048545804,2.43,0.0796917,1.0696125,0.85234547,1.3970933193062656,751.0
5624,751,1020,-0.0079169411138889,-0.00523729688623,392521.5941414253,354334.3122989415,2.5770793481573837,2.926927401639674,1.3426907671087591,2.54,0.048545804,2.86,0.1846328,1.0696125,3.9896352,1.3970933193062656,751.0
5635,751,1088,0.0006831653087042,-0.0048229801361179,84089.19760992443,100057.03723008184,2.5770793481573837,3.1370978626572943,1.4978804982589686,2.54,0.048545804,3.62,0.44392776,1.0696125,2.6819794,1.3970933193062656,751.0
5627,751,1045,0.001060202433427,-0.0048048160822667,70567.21796859168,67340.62472180839,2.5770793481573837,5.932782436439112,1.8945626326602127,2.54,0.048545804,2.29,0.2156713,1.0696125,0.6214124,1.3970933193062656,751.0
5626,751,1027,-0.0006905218392585,-0.0048891585723893,133354.82274423898,163944.20204403542,2.5770793481573837,2.9841463020499046,1.2455824426516575,2.54,0.048545804,2.27,0.2511422,1.0696125,0.92479074,1.3970933193062656,751.0
5636,751,1109,-0.0009559020681795,-0.004901943469295,142872.3631066656,127316.18670266715,2.5770793481573837,5.33129523451595,1.2276700561100882,2.54,0.048545804,2.51,0.08888325,1.0696125,0.89385605,1.3970933193062656,751.0
5625,751,1025,-0.0050361191854151,-0.0050985110712172,289204.4062232166,268885.80180263193,2.5770793481573837,3.0221885891675178,1.219542718183641,2.54,0.048545804,2.51,0.018604323,1.0696125,1.061218,1.3970933193062656,751.0
5633,751,1071,0.0010021369568332,-0.0048076134313196,72649.66593162419,76979.05463600732,2.5770793481573837,4.077084565128663,1.5646191858808278,2.54,0.048545804,2.37,0.07562082,1.0696125,0.93702227,1.3970933193062656,751.0
5637,751,1120,-0.0003563757714815,-0.0048730608282381,121371.07889134018,131589.22543812694,2.5770793481573837,4.628858342547671,1.2996024231907009,2.54,0.048545804,1.87,0.11538025,1.0696125,1.1539588,1.3970933193062656,751.0
5630,751,1059,0.0006737327608029,-0.0048234345563774,84427.4845114653,92024.06702608276,2.5770793481573837,4.024617495806822,1.4782995175763542,2.54,0.048545804,2.54,0.02756405,1.0696125,1.0003843,1.3970933193062656,751.0
5638,751,1121,-0.0084678584273689,-0.0052638377520851,412279.57607068727,437840.4443139357,2.5770793481573837,4.071863598041349,1.0369362537825428,2.54,0.048545804,2.58,0.021756392,1.0696125,1.1312249,1.3970933193062656,751.0
5623,751,1015,0.0004045874700485,-0.0048364008380364,94080.05425460698,83434.79505876027,2.5770793481573837,3.219068564470613,1.4126828391084492,2.54,0.048545804,2.61,0.05067742,1.0696125,1.7462513,1.3970933193062656,751.0
5639,751,1212,-0.0021063608780371,-0.0049573677084632,184132.1743693472,188596.6585538516,2.5770793481573837,4.399345721703416,1.1150517023921118,2.54,0.048545804,2.58,0.019250007,1.0696125,0.9652983,1.3970933193062656,751.0
5640,751,1223,-0.0013402315008636,-0.0049204588356983,156655.87253730922,162943.19018397332,2.5770793481573837,3.383864339489978,1.1648047996589868,2.54,0.048545804,2.56,0.07454447,1.0696125,0.8109422,1.3970933193062656,751.0
5619,751,850,4.86182156190589e-05,-0.0048535499310113,106846.46025474656,108607.3015159395,2.5770793481573837,3.6925352412521137,1.3044352803232868,2.54,0.048545804,2.27,0.103518106,1.0696125,1.5579412,1.3970933193062656,751.0
6462,1007,1292,-0.0004027179819883,-0.0038763795952158,173634.36594324544,155654.43406273064,0.9875377911541612,2.503444865346218,2.8803894181039618,2.44,0.055049077,2.78,0.490743,2.137289,0.90278924,1.3948821029643554,1007.0
6460,1007,1120,-0.0002885985108586,-0.0045742585015306,107528.93797823382,125478.60488759833,0.9875377911541612,4.628858342547671,2.7564485720169296,2.44,0.055049077,1.87,0.11538025,2.137289,1.1539588,1.3948821029643554,1007.0
6457,1007,1018,-0.0005425830230309,-0.0030210578792262,254653.30428862743,233530.31094207283,0.9875377911541612,1.0754409954080275,2.214225092432489,2.44,0.055049077,2.38,0.0584938,2.137289,0.99244636,1.3948821029643554,1007.0
6461,1007,1142,-0.0006455905841181,-0.0023911320360545,314321.9904636863,334691.31034933217,0.9875377911541612,3.0586009297444905,2.8194545062169443,2.44,0.055049077,2.6,0.030161483,2.137289,1.0419605,1.3948821029643554,1007.0
6458,1007,1040,-0.0002159265272485,-0.0050186720966824,65432.59341881673,79686.4209474746,0.9875377911541612,4.838096859701412,2.8221888184174166,2.44,0.055049077,2.61,0.072079025,2.137289,0.88006264,1.3948821029643554,1007.0
6459,1007,1094,-0.000241179025286,-0.0048642445871813,80060.48446520123,95970.00661157577,0.9875377911541612,3.4239074487531567,2.486544178383073,2.44,0.055049077,2.48,0.07011559,2.137289,0.8237895,1.3948821029643554,1007.0
4788,594,840,0.0001022927674818,-0.000538469088132,47027.3144513312,39772.38744220912,6.24289774711369,3.480109600974926,2.625442581763134,2.3,0.075319044,2.28,0.09483517,0.80461484,0.8168936,1.3912863782386269,840.0
5442,714,840,-0.0001666284248123,0.0015027927435821,89405.94930572281,94388.7601653382,4.176451775901567,3.480109600974926,2.492243613802249,2.5,0.039778028,2.28,0.09483517,1.0788869,0.8168936,1.3912863782386269,840.0
3015,303,840,2.038742501911969e-05,8.323814124737558e-05,57413.5061249804,56406.89911381403,3.5097664164076674,3.480109600974926,2.4640667258378914,2.4,0.10143656,2.28,0.09483517,0.9006443,0.8168936,1.3912863782386269,840.0
899,83,840,7.78074071587138e-05,-0.0003526115473521,40256.431513617,44745.22559698648,4.902324991763341,3.480109600974926,2.6747600359151917,2.5,0.07771205,2.28,0.09483517,1.0629755,0.8168936,1.3912863782386269,840.0
5360,694,840,8.789908041592241e-05,-0.0004292129756826,44353.19260254499,42695.66385247118,3.720497354895071,3.480109600974926,2.591118321316106,2.42,0.058916938,2.28,0.09483517,1.0623972,0.8168936,1.3912863782386269,840.0
396,36,133,-0.0030721106431116,0.000218595000158,45519.82855293052,53448.43637050436,21.43642462675032,6.355292646961591,1.5008808587731572,2.32,0.029257638,2.02,0.23912829,1.0217519,5.8559885,1.3840120584900975,133.0
5869,807,1280,-0.0014952737234285,0.0012302573430513,71504.66778397458,89330.33425608778,6.451834273892424,6.86791036308854,1.7332728427442463,2.68,0.029164748,2.65,0.02273873,1.7693552,1.0286908,1.380910962882216,807.0
6014,840,991,0.0002140438089249,-0.0013867218182574,17076.383160860485,16571.5370871244,3.480109600974926,5.206441748074859,2.150028458580868,2.28,0.09483517,2.61,0.028747968,0.8168936,1.0352361,1.3677148506287835,840.0
6015,840,1043,7.574023481486059e-05,-0.000336920556363,45165.056604917234,50903.02364193396,3.480109600974926,5.343144417949275,2.6380530081726827,2.28,0.09483517,2.54,0.120100796,0.8168936,0.91659975,1.3677148506287835,840.0
6016,840,1054,-0.0001297904978867,0.0012231723330398,86907.18561870312,81029.72307794428,3.480109600974926,5.106440800651252,2.365488998535295,2.28,0.09483517,3.41,0.11149649,0.8168936,8.884318,1.3677148506287835,840.0
6024,840,1280,-0.0001344770900092,0.0012587461810464,87859.00596420628,107625.83582873264,3.480109600974926,6.86791036308854,1.680852257623687,2.28,0.09483517,2.65,0.02273873,0.8168936,1.0286908,1.3677148506287835,840.0
3466,382,630,-0.0061573810024606,0.001393241717072,363374.3259390767,424362.76511674153,2.206198525978561,1.9390238687938293,1.325836191016479,2.65,0.06287186,2.56,0.020430561,1.0728017,1.1064583,1.3656886218541853,630.0
3910,449,630,-0.0066212355392695,1.9697428837546143e-05,544796.6943901635,493385.4013333797,2.578374022597933,1.9390238687938293,2.112499245030447,2.46,0.024411386,2.56,0.020430561,1.0102024,1.1064583,1.3656886218541853,630.0
2346,231,630,-0.0044440422778343,0.006466699950793,137545.84372334,169413.96948923633,4.449070702749781,1.9390238687938293,2.0429694120003106,1.88,0.36144295,2.56,0.020430561,1.0211234,1.1064583,1.3656886218541853,630.0
2360,233,630,-0.0048483695481915,0.005269425010685,227827.39171410527,229578.809713352,2.832507033668765,1.9390238687938293,1.551506382309703,2.22,0.1672728,2.56,0.020430561,1.0112978,1.1064583,1.3656886218541853,630.0
2999,301,630,-0.0046208299070568,0.0059432047188186,181215.9443226946,195720.3807693261,3.0771688692501646,1.9390238687938293,1.661093744889866,2.55,0.79174954,2.56,0.020430561,1.1816118,1.1064583,1.3656886218541853,630.0
3593,401,630,-0.0048170833373506,0.0053620682701358,262194.3639154808,224923.3486191785,2.8921496799173063,1.9390238687938293,1.764244013497467,2.55,0.08653865,2.56,0.020430561,0.94592136,1.1064583,1.3656886218541853,630.0
2951,297,630,-0.0048168820487509,0.0053626643164921,254478.0505118208,224893.39640637307,2.4732894160944374,1.9390238687938293,1.8165853386276016,2.84,0.1705298,2.56,0.020430561,1.0025462,1.1064583,1.3656886218541853,630.0
3318,357,630,-0.0043267936318633,0.0068138911394028,144501.78862584374,151967.0976888102,3.7152814774766743,1.9390238687938293,2.1845573538406238,2.67,0.33444473,2.56,0.020430561,0.8934235,1.1064583,1.3656886218541853,630.0
2411,235,630,-0.0063396837431106,0.0008534153959329,412767.3964539191,451489.8378316997,2.112771653861671,1.9390238687938293,2.2415878538741127,2.71,0.079630286,2.56,0.020430561,1.1914916,1.1064583,1.3656886218541853,630.0
445,38,606,-0.0054811298599588,-0.0069158173379497,339460.7685549209,343200.1551413742,3.304433783989724,0.9769610554884112,1.8330577558276653,2.53,0.06259108,2.68,0.049535297,1.0116547,1.4440209,1.3651065071442892,606.0
97,13,606,-0.004219974456937,-0.0082886057844496,147395.29347495773,167049.39235573998,3.9808433174866926,0.9769610554884112,1.3926070606971792,2.44,0.08935119,2.68,0.049535297,0.98329145,1.4440209,1.3651065071442892,606.0
2083,211,606,-0.0108641983389604,-0.0010562585579734,878261.3319714086,1095075.4723555534,1.4278972120328255,0.9769610554884112,1.1634546341567458,2.52,0.014094089,2.68,0.049535297,1.0658693,1.4440209,1.3651065071442892,606.0
3104,319,606,-0.0065659911313451,-0.0057349279599667,468612.9075208634,494727.1913919421,2.0765538880729446,0.9769610554884112,1.304803320058344,2.5,0.02212297,2.68,0.049535297,1.1201379,1.4440209,1.3651065071442892,606.0
2584,249,606,-0.0052266631011619,-0.0071928085998176,274900.19034846284,307657.73621484573,3.89891228256873,0.9769610554884112,2.081872794194702,3.16,0.16440958,2.68,0.049535297,5.1470537,1.4440209,1.3651065071442892,606.0
4585,550,606,-0.0036359444652307,-0.0089243320582321,73442.5862751075,85475.52106102365,4.723658563584424,0.9769610554884112,1.692718644377157,2.45,0.038855046,2.68,0.049535297,1.1690677,1.4440209,1.3651065071442892,606.0
2019,204,606,-0.0051067734323205,-0.0073233104807483,283583.0549516629,290912.25301274506,3.394897063365883,0.9769610554884112,1.9039891382113767,2.42,0.08120868,2.68,0.049535297,0.9532754,1.4440209,1.3651065071442892,606.0
1917,192,606,-0.0044376565312798,-0.0080516552580101,215828.18297732095,197453.94309419248,2.917443459938115,0.9769610554884112,2.189334194518195,2.5,0.014153028,2.68,0.049535297,1.0604094,1.4440209,1.3651065071442892,606.0
3289,348,606,-0.0043117771910539,-0.0081886769949834,196582.376069768,179871.85785186294,3.5570011804912185,0.9769610554884112,1.9772538396537456,2.5,0.058733333,2.68,0.049535297,0.9900891,1.4440209,1.3651065071442892,606.0
4614,559,606,-0.0046606311049607,-0.0078089437587936,233926.2159878689,228597.7189854001,4.414125542116624,0.9769610554884112,1.9641285097848225,2.5,0.04607382,2.68,0.049535297,0.9562176,1.4440209,1.3651065071442892,606.0
4141,481,606,-0.0053695201733502,-0.0070373063217233,338253.8212035377,327611.171116675,2.7942086966854243,0.9769610554884112,1.8225021169173208,2.35,0.06123183,2.68,0.049535297,1.117122,1.4440209,1.3651065071442892,606.0
2871,290,606,-0.0059212715690376,-0.0064367158318242,457075.6531331792,404676.55813043314,2.485015049558477,0.9769610554884112,1.637934674836107,2.68,0.032859046,2.68,0.049535297,1.7588118,1.4440209,1.3651065071442892,606.0
2658,260,606,-0.005001494970064,-0.0074379078224437,222478.58488767297,276207.577136209,2.9980268397455228,0.9769610554884112,1.6640449851304349,2.55,0.06353036,2.68,0.049535297,1.0160955,1.4440209,1.3651065071442892,606.0
2293,223,606,-0.0039477510964362,-0.0085849253999922,154730.77531782954,129026.83582909178,2.7322096220432,0.9769610554884112,1.89347052327693,1.83,0.30081096,2.68,0.049535297,9.731623,1.4440209,1.3651065071442892,606.0
3691,417,606,-0.0056037065040648,-0.0067823906401484,301218.23366894183,360320.93923129526,2.3032284926642808,0.9769610554884112,1.7366375277954265,2.03,0.09635767,2.68,0.049535297,2.2285008,1.4440209,1.3651065071442892,606.0
4477,526,606,-0.0066120965904464,-0.0056847414076805,515445.1162836361,501166.9305151336,1.4834817527406192,0.9769610554884112,1.43996998292465,2.51,0.19032805,2.68,0.049535297,0.7185535,1.4440209,1.3651065071442892,606.0
1436,148,606,-0.0047142602725355,-0.0077505675258048,191200.9597725232,236088.32541915888,5.128511828406414,0.9769610554884112,1.876214934580752,2.38,0.066771016,2.68,0.049535297,0.9719005,1.4440209,1.3651065071442892,606.0
4016,461,606,-0.0048017465945144,-0.0076553372221073,274219.0089625668,248307.89987681253,1.768409523903628,0.9769610554884112,1.0682376024070974,2.7,0.04196194,2.68,0.049535297,1.038171,1.4440209,1.3651065071442892,606.0
454,39,606,-0.0093126711674374,-0.0027451214613031,896119.2599953066,878367.2902460796,1.539749932812068,0.9769610554884112,1.051391456161321,1.3,0.07250631,2.68,0.049535297,1.2225121,1.4440209,1.3651065071442892,606.0
3498,385,606,-0.0075942955279241,-0.0046156016725589,657632.5257891174,638354.6962967266,1.4306226140570208,0.9769610554884112,1.5877015716314242,2.5,0.048095692,2.68,0.049535297,1.0492436,1.4440209,1.3651065071442892,606.0
1925,193,606,-0.005218930965807,-0.0072012251566168,338812.7772653328,306577.7570643982,2.357151713790774,0.9769610554884112,1.5287748551247122,2.67,0.023601815,2.68,0.049535297,1.3372488,1.4440209,1.3651065071442892,606.0
4071,473,606,-0.0144663022521126,0.0028646909326437,1393664.5988006063,1598196.1428252938,1.1633406292553146,0.9769610554884112,1.3803331860244257,2.47,0.020490333,2.68,0.049535297,1.1079872,1.4440209,1.3651065071442892,606.0
4777,592,606,-0.005329570783412,-0.0070807918912419,261011.5636567692,322031.2754959066,3.6453893536159545,0.9769610554884112,1.789336751406378,2.48,0.04574932,2.68,0.049535297,1.1121553,1.4440209,1.3651065071442892,606.0
6163,886,1121,-0.0033013271577605,0.0045230219415597,203780.22997823128,186933.7512028293,2.6921618302037467,4.071863598041349,2.2197199579997955,2.43,0.05876371,2.58,0.021756392,0.9389995,1.1312249,1.364564205606088,886.0
6168,886,1280,-0.0017639898305696,0.0012246316606715,78993.31361983938,85717.52699300554,2.6921618302037467,6.86791036308854,1.9860151467863687,2.43,0.05876371,2.65,0.02273873,0.9389995,1.0286908,1.364564205606088,886.0
6164,886,1138,-0.0025008327921376,0.0028055440733153,138803.4537811186,130948.8265262038,2.6921618302037467,3.2810121561901004,1.5839909177079168,2.43,0.05876371,2.76,0.03770236,0.9389995,1.1805966,1.364564205606088,886.0
6157,886,961,-0.0009447579383252,-0.0005330479737063,12495.597206211223,14647.003834299949,2.6921618302037467,3.08557214426363,1.7113309755342292,2.43,0.05876371,2.37,0.10039754,0.9389995,0.6687793,1.364564205606088,886.0
6166,886,1163,-0.0017462691490704,0.0011866115576053,77554.91154572427,68616.99740093082,2.6921618302037467,2.802465607839303,1.5420286342075793,2.43,0.05876371,2.35,0.13885291,0.9389995,1.0493916,1.364564205606088,886.0
6162,886,1118,-0.0022695402650297,0.0023093009847222,120029.25196864328,132817.19730440347,2.6921618302037467,4.3221977285804325,1.8529825258565884,2.43,0.05876371,2.47,0.02906436,0.9389995,1.0381736,1.364564205606088,886.0
6158,886,962,-0.0041206310510534,0.0062808560557348,270283.79077529616,235683.40724266783,2.6921618302037467,2.7925709044773748,1.7211022888159588,2.43,0.05876371,2.66,0.014004443,0.9389995,1.0587926,1.364564205606088,886.0
6159,886,972,-0.0012744050025911,0.0001742168885115,39253.316484068135,39597.35184944164,2.6921618302037467,2.914862095660965,1.536083420772742,2.43,0.05876371,2.66,0.46243247,0.9389995,1.0262363,1.364564205606088,886.0
6160,886,1052,-0.0010086917131586,-0.0003958766855307,17685.15350690678,17184.335872986398,2.6921618302037467,6.223950668010852,2.027879359156601,2.43,0.05876371,2.52,0.1070487,0.9389995,0.7418419,1.364564205606088,886.0
6161,886,1077,-0.001297569843161,0.0002239175518874,41133.62536066702,40640.98706990066,2.6921618302037467,4.93633554126696,2.053809778697934,2.43,0.05876371,2.53,0.07280147,0.9389995,0.8971911,1.364564205606088,886.0
3862,442,1276,-0.0022852684443198,0.0021857215445393,89836.54199169895,78723.54011041815,2.359928665269574,3.8039489719588975,1.2827065326018077,2.47,0.043292824,2.69,0.1851194,1.1084707,0.717586,1.3564902487157031,442.0
3859,442,1028,-0.0013929478120033,0.0030555686355117,41089.39039976972,42308.73836774005,2.359928665269574,4.390042018712023,1.482152986130417,2.47,0.043292824,2.3,0.0993855,1.1084707,0.84913105,1.3564902487157031,442.0
3854,442,603,-0.0014897185266354,0.0029612351397193,46375.93934303955,41921.74855246243,2.359928665269574,3.531813902672561,2.109295591095381,2.47,0.043292824,2.52,0.06162783,1.1084707,1.0342522,1.3564902487157031,442.0
3861,442,1213,-0.0019709193882898,0.0024921535623979,72663.76739464233,78786.73945363716,2.359928665269574,4.290716264694505,1.533524784278985,2.47,0.043292824,2.58,0.04013994,1.1084707,0.9598797,1.3564902487157031,442.0
